TRRSRT_NM,BASE_YM,CHNNEL_NM,BASE_YEAR_ACCMLT_FQ_CO,BASE_YM_FQ_CO,BASE_YEAR_BEFORE_MT_FQ_CO,BEFORE_MT_VERSUS_FQ_CO_IRDS_RT,AVRG_SCORE_VALUE,REVIEW_CO,PLACE_TY,LC_LA,LC_LO,ADDR,CTPRVN_NM,SIGNGU_NM,TURSM_CSTMR_CO,BEFORE_YEAR_MT_TURSM_CSTMR_CO,TURSM_CSTMR_CO_IRDS_RT,TURSM_SPND_PRICE,NATIVE_TURSM_SPND_PRICE,FRNR_TURSM_SPND_PRICE
"국회의사당","202603","커뮤니티","30.00000","15.00000","13.00000","0.20000","4.10000","416.00000","관공서","37.5318046","126.9141547","서울특별시 영등포구 여의동 1","서울특별시","영등포구","10886124.00000","10180622.00000","6.90000","283861222.00000","255649939.00000","28211283.00000"
"반포한강공원","202603","커뮤니티","33.00000","2.00000","17.00000","-0.90000","4.40000","7829.00000","공원","37.5106226","126.9959627","서울특별시 서초구 반포동 650-1","서울특별시","서초구","17253660.00000","15777590.00000","9.40000","506187388.00000","444313195.00000","61874193.00000"
"화성행궁","202603","커뮤니티","1.00000",,,,"4.50000","12727.00000","역사적 명소","37.2819666","127.013727","경기도 수원시 팔달구 정조로 825","경기도","수원시 팔달구","7038994.00000","6755147.00000","4.20000","111958171.00000","108398767.00000","3559404.00000"
"국립중앙박물관","202603","커뮤니티","70.00000","19.00000","25.00000","-0.20000","4.70000","28131.00000","국립박물관","37.5238506","126.9804702","서울특별시 용산구 서빙고로 137","서울특별시","용산구","10501456.00000","9982640.00000","5.20000","197037746.00000","162333055.00000","34704691.00000"
"부산영화체험박물관","202603","커뮤니티","7.00000",,,,"4.20000","946.00000","박물관","35.101702","129.0337655","부산광역시 중구 대청로126번길 12","부산광역시","중구","3425422.00000","3258675.00000","5.10000","47102855.00000","35129429.00000","11973426.00000"
"63빌딩","202603","커뮤니티","37.00000","7.00000","15.00000","-0.50000","4.20000","9571.00000","문화적 랜드마크","37.5198332","126.9400724","서울특별시 영등포구 63로 50","서울특별시","영등포구","10886124.00000","10180622.00000","6.90000","283861222.00000","255649939.00000","28211283.00000"
"황리단길","202603","커뮤니티","11.00000",,,,"4.20000","7643.00000","관광 명소","35.8376609","129.209724","경상북도 경주시 황남동 포석로 일대","경상북도","경주시","4040771.00000","3896246.00000","3.70000","83221991.00000","80971767.00000","2250224.00000"
"인왕산","202603","커뮤니티","3.00000","3.00000",,"1.00000","4.70000","315.00000","산봉우리","37.5849489","126.9593042","서울특별시 종로구 옥인동 산3-38","서울특별시","종로구","14714581.00000","13247028.00000","11.10000","267623925.00000","216063147.00000","51560778.00000"
"국회도서관","202603","커뮤니티","3.00000","1.00000","1.00000",,"4.50000","273.00000","국립 도서관","37.5311396","126.9170175","서울특별시 영등포구 여의동 1","서울특별시","영등포구","10886124.00000","10180622.00000","6.90000","283861222.00000","255649939.00000","28211283.00000"
"인천항","202603","커뮤니티","10.00000","1.00000","2.00000","-0.50000","4.20000","45.00000","항구","37.4594575","126.6256454","인천광역시 중구 항동7가 1-58","인천광역시","중구","8747074.00000","8447425.00000","3.50000","275820263.00000","200508461.00000","75311802.00000"
"인천국제공항","202603","커뮤니티","51.00000","9.00000","27.00000","-0.70000","4.50000","32642.00000","국제공항","37.458666","126.4419679","인천광역시 중구 공항로 272 인천국제공항 (ICN)","인천광역시","중구","8747074.00000","8447425.00000","3.50000","275820263.00000","200508461.00000","75311802.00000"
"부산 국제시장","202603","커뮤니티","585.00000","169.00000","360.00000","-0.50000","4.10000","12861.00000","시장","35.1731121","129.0714122","부산광역시 양정역","부산광역시","부산진구","6622592.00000","6375526.00000","3.90000","114819077.00000","88509410.00000","26309667.00000"
"익선동","202603","커뮤니티","38.00000","2.00000","17.00000","-0.90000","4.30000","8218.00000","명소","37.5743484","126.9897057","서울특별시 종로구 익선동 93","서울특별시","종로구","14714581.00000","13247028.00000","11.10000","267623925.00000","216063147.00000","51560778.00000"
"서문시장","202603","커뮤니티","1.00000","1.00000",,"1.00000","4.20000","18537.00000","재래시장","35.8688497","128.5807879","대구광역시 중구 큰장로26길 45","대구광역시","중구","6529876.00000","5833100.00000","11.90000","82977129.00000","80009040.00000","2968089.00000"
"북촌한옥마을","202603","커뮤니티","40.00000","5.00000","19.00000","-0.70000","4.40000","23858.00000","명소","37.5814696","126.9849519","서울특별시 종로구 가회동 30-9","서울특별시","종로구","14714581.00000","13247028.00000","11.10000","267623925.00000","216063147.00000","51560778.00000"
"헤이리예술마을","202603","커뮤니티","1.00000",,,,"4.00000","8096.00000","관광 명소","37.7888414","126.698722","경기도 파주시 탄현면 헤이리마을길 93 123 (법흥리) 작가동 107호","경기도","파주시","4937740.00000","4553766.00000","8.40000","110370761.00000","107220720.00000","3150041.00000"
"명동","202603","커뮤니티","121.00000","16.00000","74.00000","-0.80000","4.40000","25946.00000","관광 명소","37.55998","126.9858296","서울특별시 중구 남산동2가 10-4","서울특별시","중구","13062427.00000","12871649.00000","1.50000","942633456.00000","678991116.00000","263642340.00000"
"전쟁기념관","202603","커뮤니티","44.00000","2.00000","18.00000","-0.90000","4.60000","17952.00000","전쟁 박물관","37.5366059","126.9771397","서울특별시 용산구 이태원로 29","서울특별시","용산구","10501456.00000","9982640.00000","5.20000","197037746.00000","162333055.00000","34704691.00000"
"샤롯데씨어터","202603","커뮤니티","18.00000",,"18.00000","-1.00000","4.40000","3919.00000","공연예술 극장","37.5107077","127.0998494","서울특별시 송파구 올림픽로 240","서울특별시","송파구","11907262.00000","11296638.00000","5.40000","327524706.00000","287557807.00000","39966899.00000"
"김포공항","202603","커뮤니티","18.00000","5.00000","10.00000","-0.50000","4.40000","11552.00000","국제공항","37.5655383","126.8013282","서울특별시 강서구 하늘길 112 김포국제공항 (GMP)","서울특별시","강서구","8934216.00000","7629496.00000","17.10000","423405075.00000","411439531.00000","11965544.00000"
"해운대해수욕장","202603","커뮤니티","380.00000","189.00000","103.00000","0.80000","4.60000","2666.00000","해변","35.1719465","129.1741038","부산광역시 해운대구 좌동 998-11","부산광역시","해운대구","5866066.00000","5662184.00000","3.60000","213290962.00000","189829089.00000","23461873.00000"
"가락시장","202603","커뮤니티","1.00000",,"1.00000","-1.00000","4.00000","7852.00000","시장","37.4933411","127.1097998","서울특별시 송파구 양재대로 932","서울특별시","송파구","11907262.00000","11296638.00000","5.40000","327524706.00000","287557807.00000","39966899.00000"
"명동대성당","202603","커뮤니티","38.00000",,"4.00000","-1.00000","4.70000","9943.00000","대성당","37.5633245","126.9872338","서울특별시 중구 명동길 74","서울특별시","중구","13062427.00000","12871649.00000","1.50000","942633456.00000","678991116.00000","263642340.00000"
"정자역","202603","커뮤니티","39.00000","10.00000","14.00000","-0.30000","4.40000","27.00000","교통 허브","37.366766","127.108265","성남시 정자역","경기도","성남시 분당구","8708962.00000","7474330.00000","16.50000","238385412.00000","223083207.00000","15302205.00000"
"상동호수공원","202603","커뮤니티","1.00000","1.00000",,"1.00000","4.40000","1855.00000","시티 공원","37.5040834","126.7451423","경기도 부천시 조마루로 15 상동호수공원","경기도","부천시 원미구","6222335.00000","5888939.00000","5.70000","103875569.00000","100771741.00000","3103828.00000"
"이태원","202603","커뮤니티","201.00000","64.00000","73.00000","-0.10000","4.30000","302.00000","관광 명소","37.5385051","126.9925224","서울특별시 용산구 이태원동 213-4","서울특별시","용산구","10501456.00000","9982640.00000","5.20000","197037746.00000","162333055.00000","34704691.00000"
"ifc몰","202603","커뮤니티","38.00000","3.00000","19.00000","-0.80000","4.40000","2104.00000","쇼핑몰","37.5250243","126.9258867","서울특별시 영등포구 여의동 23","서울특별시","영등포구","10886124.00000","10180622.00000","6.90000","283861222.00000","255649939.00000","28211283.00000"
"삼청동길","202603","커뮤니티","47.00000","11.00000","21.00000","-0.50000","4.30000","2152.00000","관광 명소","37.5837936","126.9819183","서울특별시 종로구 삼청동 63-40","서울특별시","종로구","14714581.00000","13247028.00000","11.10000","267623925.00000","216063147.00000","51560778.00000"
"무안국제공항","202603","커뮤니티","9.00000",,"1.00000","-1.00000","4.00000","258.00000","국제 공항","34.9935","126.3878","전라남도 무안군 망운면 공항로 970-260","전라남도","무안군","1530921.00000","1527110.00000","0.20000","20599562.00000","20506401.00000","93161.00000"
"N서울타워","202603","커뮤니티","88.00000","12.00000","39.00000","-0.70000","4.50000","66405.00000","관광 명소","37.5511694","126.9882266","서울특별시 용산구 남산공원길 105","서울특별시","용산구","10501456.00000","9982640.00000","5.20000","197037746.00000","162333055.00000","34704691.00000"
"삼성서울병원","202603","커뮤니티","2.00000","1.00000","1.00000",,"3.90000","549.00000","종합병원","37.4881193","127.0849885","서울특별시 강남구 일원로 81 삼성서울병원","서울특별시","강남구","20391298.00000","19186622.00000","6.30000","761281418.00000","516273492.00000","245007926.00000"
"이화여자대학교","202603","커뮤니티","83.00000","16.00000","37.00000","-0.60000","4.60000","1444.00000","여자대학","37.5618588","126.9468339","서울특별시 서대문구 대현동 산11-1","서울특별시","서대문구","9267108.00000","8327028.00000","11.30000","90077981.00000","78865725.00000","11212256.00000"
"행리단길","202603","커뮤니티","5.00000",,"3.00000","-1.00000","4.40000","119.00000","관광 명소","37.2853077","127.0127544","수원시 팔달구 장안동 290-2번지 수원시 경기도 KR","경기도","수원시 팔달구","7038994.00000","6755147.00000","4.20000","111958171.00000","108398767.00000","3559404.00000"
"군산근대역사박물관","202603","커뮤니티","3.00000",,"1.00000","-1.00000","4.10000","5431.00000","지역사 박물관","35.9906994","126.7119653","전북특별자치도 군산시 장미동 1-67","전북특별자치도","군산시","2353410.00000","2281318.00000","3.20000","56981358.00000","55678972.00000","1302386.00000"
"불국사","202603","커뮤니티","1.00000",,,,"4.60000","17613.00000","불교사찰","35.7901973","129.3320806","경상북도 경주시 불국로 385","경상북도","경주시","4040771.00000","3896246.00000","3.70000","83221991.00000","80971767.00000","2250224.00000"
"잠실 야구 경기장","202603","커뮤니티","3.00000","3.00000",,"1.00000","4.40000","10211.00000","야구장","37.5120673","127.071827","서울특별시 송파구 올림픽로 19-2","서울특별시","송파구","11907262.00000","11296638.00000","5.40000","327524706.00000","287557807.00000","39966899.00000"
"한국민속촌","202603","커뮤니티","13.00000",,"12.00000","-1.00000","4.40000","16090.00000","관광 명소","37.258939","127.1181126","경기도 용인시 기흥구 민속촌로 90","경기도","용인시 기흥구","5872842.00000","5544616.00000","5.90000","132196264.00000","128789930.00000","3406334.00000"
"거제","202603","커뮤니티","20.00000","10.00000","7.00000","0.40000","4.30000","219.00000","섬","34.8931951","128.6091247","경상남도 거제시 장평동 7-9","경상남도","거제시","1818450.00000","1853660.00000","-1.90000","19619557.00000","18983370.00000","636187.00000"
"우도","202603","커뮤니티","8.00000","3.00000","4.00000","-0.20000","4.50000","435.00000","섬","33.5042977","126.954048","제주특별자치도 제주시 우도면 연평리 1431-2","제주특별자치도","제주시","5021068.00000","4567598.00000","9.90000","172754900.00000","144494112.00000","28260788.00000"
"숭례문","202603","커뮤니티","10.00000","6.00000","2.00000","2.00000","4.60000","940.00000","역사적 명소","37.559984","126.9753071","서울특별시 중구 남대문로4가 29","서울특별시","중구","13062427.00000","12871649.00000","1.50000","942633456.00000","678991116.00000","263642340.00000"
